Company1,Company2,Weight
MAN_Co_19,MED_Co_13,0.0015
MAN_Co_19,MED_Co_19,0.0015
MAN_Co_19,MIN_Co_4,0.0011
MAN_Co_19,MIN_Co_15,0.0013
MAN_Co_19,MIN_Co_18,0.001
MAN_Co_19,GOV_Co_2,0.0063
MAN_Co_19,GOV_Co_4,0.0108
MAN_Co_19,GOV_Co_6,0.0239
MAN_Co_19,GOV_Co_13,0.003
MAN_Co_19,GOV_Co_16,0.001
MAN_Co_19,GOV_Co_19,0.009
MAN_Co_19,GOV_Co_20,0.0057
MAN_Co_19,WAS_Co_6,0.0013
MAN_Co_19,WAS_Co_9,0.0012
MAN_Co_19,WAS_Co_17,0.0009
MAN_Co_20,INF_Co_1,0.0021
MAN_Co_20,INF_Co_3,0.0028
MAN_Co_20,INF_Co_7,0.0098
MAN_Co_20,INF_Co_10,0.0078
MAN_Co_20,INF_Co_11,0.0012
MAN_Co_20,INF_Co_12,0.0027
MAN_Co_20,INF_Co_14,0.0042
MAN_Co_20,INF_Co_15,0.0093
MAN_Co_20,INF_Co_17,0.0006
MAN_Co_20,INF_Co_18,0.0107
MAN_Co_20,INF_Co_20,0.0068
MAN_Co_20,FIN_Co_2,0.0038
MAN_Co_20,FIN_Co_3,0.0237
MAN_Co_20,FIN_Co_4,0.0191
MAN_Co_20,FIN_Co_5,0.0077
MAN_Co_20,FIN_Co_6,0.0009
MAN_Co_20,FIN_Co_7,0.0099
MAN_Co_20,FIN_Co_8,0.0045
MAN_Co_20,FIN_Co_9,0.0072
MAN_Co_20,FIN_Co_10,0.0116
MAN_Co_20,FIN_Co_13,0.0015
MAN_Co_20,FIN_Co_14,0.0131
MAN_Co_20,FIN_Co_15,0.0018
MAN_Co_20,FIN_Co_18,0.0053
MAN_Co_20,FIN_Co_19,0.0083
MAN_Co_20,FIN_Co_20,0.0018
MAN_Co_20,HEA_Co_2,0.0022
MAN_Co_20,HEA_Co_3,0.0034
MAN_Co_20,HEA_Co_7,0.0029
MAN_Co_20,HEA_Co_8,0.0015
MAN_Co_20,HEA_Co_10,0.0009
MAN_Co_20,HEA_Co_13,0.0012
MAN_Co_20,HEA_Co_18,0.0014
MAN_Co_20,HEA_Co_20,0.0021
MAN_Co_20,CON_Co_1,0.0158
MAN_Co_20,CON_Co_2,0.0148
MAN_Co_20,CON_Co_3,0.0029
MAN_Co_20,CON_Co_6,0.0026
MAN_Co_20,CON_Co_7,0.0009
MAN_Co_20,CON_Co_9,0.0038
MAN_Co_20,CON_Co_12,0.0142
MAN_Co_20,CON_Co_15,0.0017
MAN_Co_20,CON_Co_17,0.0174
MAN_Co_20,CON_Co_18,0.0009
MAN_Co_20,CON_Co_20,0.0007
MAN_Co_20,AGR_Co_1,0.002
MAN_Co_20,AGR_Co_2,0.001
MAN_Co_20,AGR_Co_4,0.0011
MAN_Co_20,AGR_Co_8,0.0019
MAN_Co_20,AGR_Co_9,0.0009
MAN_Co_20,AGR_Co_14,0.0022
MAN_Co_20,AGR_Co_20,0.0022
MAN_Co_20,TEL_Co_5,0.0008
MAN_Co_20,TEL_Co_7,0.0006
MAN_Co_20,TEL_Co_8,0.0028
MAN_Co_20,TEL_Co_11,0.0011
MAN_Co_20,TEL_Co_13,0.0006
MAN_Co_20,TEL_Co_14,0.0007
MAN_Co_20,TEL_Co_16,0.0024
MAN_Co_20,TEL_Co_20,0.0026
MAN_Co_20,EDU_Co_2,0.0009
MAN_Co_20,EDU_Co_3,0.0009
MAN_Co_20,EDU_Co_5,0.0094
MAN_Co_20,EDU_Co_6,0.0058
MAN_Co_20,EDU_Co_7,0.0053
MAN_Co_20,EDU_Co_10,0.0036
MAN_Co_20,EDU_Co_11,0.004
MAN_Co_20,EDU_Co_12,0.0079
MAN_Co_20,EDU_Co_13,0.0087
MAN_Co_20,EDU_Co_17,0.0035
MAN_Co_20,EDU_Co_18,0.0037
MAN_Co_20,MED_Co_8,0.0009
MAN_Co_20,MED_Co_10,0.0008
MAN_Co_20,MED_Co_12,0.0011
MAN_Co_20,MED_Co_14,0.0011
MAN_Co_20,MED_Co_20,0.0011
MAN_Co_20,MIN_Co_8,0.0008
MAN_Co_20,MIN_Co_12,0.0006
MAN_Co_20,MIN_Co_15,0.0017
MAN_Co_20,MIN_Co_18,0.0012
MAN_Co_20,MIN_Co_20,0.0006
MAN_Co_20,GOV_Co_2,0.0032
MAN_Co_20,GOV_Co_5,0.0008
MAN_Co_20,GOV_Co_8,0.0179
MAN_Co_20,GOV_Co_9,0.0143
MAN_Co_20,GOV_Co_10,0.0034
MAN_Co_20,GOV_Co_12,0.0092
MAN_Co_20,GOV_Co_13,0.0167
MAN_Co_20,GOV_Co_14,0.0104
MAN_Co_20,GOV_Co_16,0.0095
MAN_Co_20,GOV_Co_17,0.0024
MAN_Co_20,GOV_Co_18,0.0019
MAN_Co_20,WAS_Co_2,0.0012
MAN_Co_20,WAS_Co_12,0.0006
MAN_Co_20,WAS_Co_15,0.001
INF_Co_1,INF_Co_4,0.0016
INF_Co_1,INF_Co_9,0.0188
INF_Co_1,INF_Co_11,0.0052
INF_Co_1,INF_Co_12,0.0116
INF_Co_1,INF_Co_13,0.0152
INF_Co_1,INF_Co_14,0.0027
INF_Co_1,INF_Co_15,0.0107
INF_Co_1,INF_Co_20,0.0126
INF_Co_1,RET_Co_3,0.0107
INF_Co_1,RET_Co_6,0.0132
INF_Co_1,RET_Co_7,0.0024
INF_Co_1,RET_Co_8,0.0022
INF_Co_1,RET_Co_9,0.0143
INF_Co_1,RET_Co_10,0.0114
INF_Co_1,RET_Co_11,0.0024
INF_Co_1,RET_Co_12,0.0029
INF_Co_1,RET_Co_13,0.006
INF_Co_1,RET_Co_15,0.0024
INF_Co_1,RET_Co_17,0.0168
INF_Co_1,RET_Co_18,0.0084
INF_Co_1,RET_Co_20,0.0186
INF_Co_1,HEA_Co_1,0.0008
INF_Co_1,HEA_Co_2,0.0046
INF_Co_1,HEA_Co_6,0.0202
INF_Co_1,HEA_Co_7,0.003
INF_Co_1,HEA_Co_9,0.0013
INF_Co_1,HEA_Co_10,0.0012
INF_Co_1,HEA_Co_12,0.0022
INF_Co_1,HEA_Co_14,0.003
INF_Co_1,HEA_Co_15,0.0025
INF_Co_1,HEA_Co_16,0.0099
INF_Co_1,HEA_Co_19,0.0044
INF_Co_1,HEA_Co_20,0.0026
INF_Co_1,AGR_Co_1,0.007
INF_Co_1,AGR_Co_2,0.002
INF_Co_1,AGR_Co_5,0.0031
INF_Co_1,AGR_Co_7,0.0105
INF_Co_1,AGR_Co_8,0.0069
INF_Co_1,AGR_Co_9,0.0009
INF_Co_1,AGR_Co_10,0.0119
INF_Co_1,AGR_Co_12,0.0009
INF_Co_1,AGR_Co_14,0.005
INF_Co_1,AGR_Co_15,0.0045
INF_Co_1,AGR_Co_17,0.0011
INF_Co_1,AGR_Co_20,0.0025
INF_Co_1,TEL_Co_6,0.0014
INF_Co_1,TEL_Co_9,0.001
INF_Co_1,TEL_Co_14,0.0018
INF_Co_1,MED_Co_2,0.001
INF_Co_1,MED_Co_5,0.0052
INF_Co_1,MED_Co_6,0.0016
INF_Co_1,MED_Co_7,0.0015
INF_Co_1,MED_Co_8,0.0012
INF_Co_1,MED_Co_11,0.0044
INF_Co_1,MED_Co_13,0.0009
INF_Co_1,MED_Co_14,0.0014
INF_Co_1,MED_Co_15,0.0025
INF_Co_1,MED_Co_20,0.0014
INF_Co_1,MIN_Co_1,0.0152
INF_Co_1,MIN_Co_2,0.0228
INF_Co_1,MIN_Co_4,0.0011
INF_Co_1,MIN_Co_5,0.0075
INF_Co_1,MIN_Co_6,0.0086
INF_Co_1,MIN_Co_7,0.0016
INF_Co_1,MIN_Co_9,0.0065
INF_Co_1,MIN_Co_12,0.0228
INF_Co_1,MIN_Co_13,0.0217
INF_Co_1,MIN_Co_14,0.0077
INF_Co_1,MIN_Co_15,0.0023
INF_Co_1,MIN_Co_16,0.0324
INF_Co_1,MIN_Co_17,0.0014
INF_Co_1,MIN_Co_19,0.0014
INF_Co_1,GOV_Co_1,0.0049
INF_Co_1,GOV_Co_2,0.0063
INF_Co_1,GOV_Co_3,0.0041
INF_Co_1,GOV_Co_4,0.001
INF_Co_1,GOV_Co_10,0.0046
INF_Co_1,GOV_Co_12,0.0044
INF_Co_1,GOV_Co_18,0.0073
INF_Co_1,GOV_Co_19,0.0065
INF_Co_1,GOV_Co_20,0.0113
INF_Co_1,WAS_Co_2,0.0012
INF_Co_1,WAS_Co_3,0.0008
INF_Co_1,WAS_Co_5,0.008
INF_Co_1,WAS_Co_6,0.0037
INF_Co_1,WAS_Co_8,0.0205
INF_Co_1,WAS_Co_9,0.002
INF_Co_1,WAS_Co_10,0.0037
INF_Co_1,WAS_Co_16,0.0119
INF_Co_1,WAS_Co_17,0.0015
INF_Co_2,INF_Co_3,0.0105
INF_Co_2,INF_Co_5,0.0082
INF_Co_2,INF_Co_8,0.0105
INF_Co_2,INF_Co_9,0.0094
INF_Co_2,INF_Co_10,0.0067
INF_Co_2,INF_Co_11,0.0014
INF_Co_2,INF_Co_12,0.0091
INF_Co_2,INF_Co_13,0.009
INF_Co_2,INF_Co_14,0.0019
INF_Co_2,INF_Co_15,0.0114
INF_Co_2,INF_Co_17,0.0106
INF_Co_2,INF_Co_19,0.0028
INF_Co_2,INF_Co_20,0.0012
INF_Co_2,RET_Co_1,0.0017
INF_Co_2,RET_Co_6,0.0055
INF_Co_2,RET_Co_8,0.0068
INF_Co_2,RET_Co_9,0.0019
INF_Co_2,RET_Co_10,0.0025
INF_Co_2,RET_Co_11,0.0033
INF_Co_2,RET_Co_12,0.0138
INF_Co_2,RET_Co_13,0.0017
INF_Co_2,RET_Co_16,0.0025
INF_Co_2,RET_Co_17,0.0101
INF_Co_2,RET_Co_19,0.0088
INF_Co_2,HEA_Co_1,0.0051
INF_Co_2,HEA_Co_2,0.0013
INF_Co_2,HEA_Co_3,0.0009
INF_Co_2,HEA_Co_4,0.0005
INF_Co_2,HEA_Co_5,0.0015
INF_Co_2,HEA_Co_6,0.0035
INF_Co_2,HEA_Co_8,0.0099
INF_Co_2,HEA_Co_10,0.0086
INF_Co_2,HEA_Co_12,0.0004
INF_Co_2,HEA_Co_13,0.0151
INF_Co_2,HEA_Co_15,0.0033
INF_Co_2,HEA_Co_16,0.0139
INF_Co_2,HEA_Co_17,0.0006
INF_Co_2,HEA_Co_19,0.0046
INF_Co_2,AGR_Co_3,0.0054
INF_Co_2,AGR_Co_5,0.0074
INF_Co_2,AGR_Co_6,0.0013
INF_Co_2,AGR_Co_7,0.0048
INF_Co_2,AGR_Co_8,0.0049
INF_Co_2,AGR_Co_10,0.0056
INF_Co_2,AGR_Co_11,0.0011
INF_Co_2,AGR_Co_14,0.001
INF_Co_2,AGR_Co_15,0.0024
INF_Co_2,AGR_Co_16,0.0059
INF_Co_2,TEL_Co_3,0.0009
INF_Co_2,TEL_Co_5,0.0012
INF_Co_2,TEL_Co_6,0.0005
INF_Co_2,TEL_Co_7,0.0008
INF_Co_2,TEL_Co_14,0.0009
INF_Co_2,TEL_Co_19,0.0011
INF_Co_2,MED_Co_1,0.0006
INF_Co_2,MED_Co_3,0.0015
INF_Co_2,MED_Co_7,0.0015
INF_Co_2,MED_Co_12,0.0005
INF_Co_2,MED_Co_14,0.0009
INF_Co_2,MED_Co_15,0.0009
INF_Co_2,MED_Co_17,0.001
INF_Co_2,MED_Co_18,0.0011
INF_Co_2,MED_Co_19,0.0016
INF_Co_2,MIN_Co_1,0.0055
INF_Co_2,MIN_Co_2,0.0119
INF_Co_2,MIN_Co_4,0.0005
INF_Co_2,MIN_Co_8,0.0124
INF_Co_2,MIN_Co_9,0.0008
INF_Co_2,MIN_Co_13,0.0007
INF_Co_2,MIN_Co_14,0.0009
INF_Co_2,MIN_Co_15,0.0059
INF_Co_2,MIN_Co_17,0.0064
INF_Co_2,MIN_Co_18,0.0064
INF_Co_2,MIN_Co_19,0.015
INF_Co_2,MIN_Co_20,0.0019
INF_Co_2,GOV_Co_1,0.0053
INF_Co_2,GOV_Co_2,0.001
INF_Co_2,GOV_Co_3,0.0069
INF_Co_2,GOV_Co_4,0.001
INF_Co_2,GOV_Co_7,0.0038
INF_Co_2,GOV_Co_8,0.001
INF_Co_2,GOV_Co_9,0.0015
INF_Co_2,GOV_Co_13,0.004
INF_Co_2,GOV_Co_16,0.0011
INF_Co_2,GOV_Co_17,0.0059
INF_Co_2,GOV_Co_18,0.0033
INF_Co_2,GOV_Co_19,0.004
INF_Co_2,WAS_Co_2,0.0048
INF_Co_2,WAS_Co_3,0.0006
INF_Co_2,WAS_Co_5,0.0015
INF_Co_2,WAS_Co_6,0.0054
INF_Co_2,WAS_Co_9,0.0039
INF_Co_2,WAS_Co_10,0.0011
INF_Co_2,WAS_Co_11,0.0072
INF_Co_2,WAS_Co_12,0.0013
INF_Co_2,WAS_Co_14,0.0024
INF_Co_2,WAS_Co_15,0.0034
INF_Co_2,WAS_Co_16,0.0059
INF_Co_2,WAS_Co_19,0.0078
INF_Co_2,WAS_Co_20,0.0054
INF_Co_3,INF_Co_6,0.0083
INF_Co_3,INF_Co_7,0.0013
INF_Co_3,INF_Co_9,0.0013
INF_Co_3,INF_Co_11,0.0012
INF_Co_3,INF_Co_14,0.0014
INF_Co_3,INF_Co_15,0.0073
INF_Co_3,INF_Co_17,0.0009
INF_Co_3,INF_Co_18,0.0076
INF_Co_3,INF_Co_20,0.006
INF_Co_3,RET_Co_1,0.0047
INF_Co_3,RET_Co_4,0.0007
INF_Co_3,RET_Co_5,0.0006
INF_Co_3,RET_Co_6,0.0032
INF_Co_3,RET_Co_8,0.0067
INF_Co_3,RET_Co_9,0.0009
INF_Co_3,RET_Co_10,0.0043
INF_Co_3,RET_Co_11,0.0193
INF_Co_3,RET_Co_16,0.0039
INF_Co_3,RET_Co_18,0.0085
INF_Co_3,HEA_Co_1,0.0062
INF_Co_3,HEA_Co_2,0.0081
INF_Co_3,HEA_Co_3,0.0022
INF_Co_3,HEA_Co_6,0.0156
INF_Co_3,HEA_Co_8,0.0071
INF_Co_3,HEA_Co_9,0.0016
INF_Co_3,HEA_Co_11,0.0073
INF_Co_3,HEA_Co_12,0.0059
INF_Co_3,HEA_Co_13,0.0025
INF_Co_3,HEA_Co_14,0.0051
INF_Co_3,HEA_Co_15,0.018
INF_Co_3,HEA_Co_17,0.0039
INF_Co_3,HEA_Co_18,0.0076
INF_Co_3,HEA_Co_19,0.0012
INF_Co_3,AGR_Co_3,0.0008
INF_Co_3,AGR_Co_5,0.0019
INF_Co_3,AGR_Co_6,0.0008
INF_Co_3,AGR_Co_8,0.0007
INF_Co_3,AGR_Co_9,0.0033
INF_Co_3,AGR_Co_11,0.0044
INF_Co_3,AGR_Co_13,0.0014
INF_Co_3,AGR_Co_19,0.0012
INF_Co_3,TEL_Co_17,0.0007
INF_Co_3,TEL_Co_18,0.0005
INF_Co_3,MED_Co_1,0.001
INF_Co_3,MED_Co_2,0.0006
INF_Co_3,MED_Co_6,0.0021
INF_Co_3,MED_Co_8,0.0006
INF_Co_3,MED_Co_9,0.0015
INF_Co_3,MED_Co_11,0.0006
INF_Co_3,MED_Co_12,0.0006
INF_Co_3,MED_Co_13,0.0031
INF_Co_3,MED_Co_14,0.0029
INF_Co_3,MIN_Co_1,0.0147
INF_Co_3,MIN_Co_3,0.0029
INF_Co_3,MIN_Co_4,0.0024
INF_Co_3,MIN_Co_6,0.0046
INF_Co_3,MIN_Co_8,0.0163
INF_Co_3,MIN_Co_10,0.0245
INF_Co_3,MIN_Co_11,0.0019
INF_Co_3,MIN_Co_12,0.0228
INF_Co_3,MIN_Co_13,0.0021
INF_Co_3,MIN_Co_14,0.0006
INF_Co_3,MIN_Co_15,0.0103
INF_Co_3,MIN_Co_16,0.0024
INF_Co_3,GOV_Co_1,0.0023
INF_Co_3,GOV_Co_2,0.0014
INF_Co_3,GOV_Co_5,0.001
INF_Co_3,GOV_Co_6,0.002
INF_Co_3,GOV_Co_7,0.0028
INF_Co_3,GOV_Co_12,0.0026
INF_Co_3,GOV_Co_14,0.0027
INF_Co_3,GOV_Co_15,0.0008
INF_Co_3,GOV_Co_18,0.0036
INF_Co_3,GOV_Co_20,0.0058
INF_Co_3,WAS_Co_1,0.0075
INF_Co_3,WAS_Co_3,0.0153
INF_Co_3,WAS_Co_6,0.0052
INF_Co_3,WAS_Co_7,0.0054
INF_Co_3,WAS_Co_8,0.0092
INF_Co_3,WAS_Co_12,0.0034
INF_Co_3,WAS_Co_14,0.0036
INF_Co_3,WAS_Co_16,0.0139
INF_Co_3,WAS_Co_17,0.0113
INF_Co_4,INF_Co_8,0.0026
INF_Co_4,INF_Co_9,0.0104
INF_Co_4,INF_Co_10,0.0015
INF_Co_4,INF_Co_11,0.0168
INF_Co_4,INF_Co_12,0.0084
INF_Co_4,INF_Co_13,0.0067
INF_Co_4,INF_Co_15,0.0023
INF_Co_4,INF_Co_16,0.0015
INF_Co_4,INF_Co_18,0.022
INF_Co_4,INF_Co_20,0.0211
INF_Co_4,RET_Co_1,0.0014
INF_Co_4,RET_Co_2,0.0145
INF_Co_4,RET_Co_4,0.0069
INF_Co_4,RET_Co_6,0.0068
INF_Co_4,RET_Co_8,0.0161
INF_Co_4,RET_Co_10,0.0215
INF_Co_4,RET_Co_12,0.0104
INF_Co_4,RET_Co_14,0.0143
INF_Co_4,RET_Co_17,0.0077
INF_Co_4,HEA_Co_3,0.0037
INF_Co_4,HEA_Co_4,0.0022
INF_Co_4,HEA_Co_5,0.0078
INF_Co_4,HEA_Co_6,0.0111
INF_Co_4,HEA_Co_7,0.0025
INF_Co_4,HEA_Co_8,0.0039
INF_Co_4,HEA_Co_10,0.0036
INF_Co_4,HEA_Co_11,0.0046
INF_Co_4,HEA_Co_17,0.0175
INF_Co_4,HEA_Co_18,0.0155
INF_Co_4,HEA_Co_19,0.0079
INF_Co_4,HEA_Co_20,0.0242
INF_Co_4,AGR_Co_1,0.0103
INF_Co_4,AGR_Co_2,0.0021
INF_Co_4,AGR_Co_3,0.0009
INF_Co_4,AGR_Co_4,0.0048
INF_Co_4,AGR_Co_8,0.0009
INF_Co_4,AGR_Co_10,0.0014
INF_Co_4,AGR_Co_11,0.0081
INF_Co_4,AGR_Co_12,0.0091
INF_Co_4,AGR_Co_15,0.0065
INF_Co_4,AGR_Co_16,0.0143
INF_Co_4,AGR_Co_19,0.0053
INF_Co_4,TEL_Co_3,0.0017
INF_Co_4,TEL_Co_10,0.0021
INF_Co_4,TEL_Co_18,0.0009
INF_Co_4,MED_Co_5,0.0021
INF_Co_4,MED_Co_11,0.003
INF_Co_4,MED_Co_13,0.002
INF_Co_4,MED_Co_16,0.0017
INF_Co_4,MED_Co_17,0.0048
INF_Co_4,MED_Co_18,0.0008
INF_Co_4,MIN_Co_1,0.0019
INF_Co_4,MIN_Co_3,0.0014
INF_Co_4,MIN_Co_5,0.0353
INF_Co_4,MIN_Co_6,0.0109
INF_Co_4,MIN_Co_7,0.0251
INF_Co_4,MIN_Co_9,0.0034
INF_Co_4,MIN_Co_10,0.0013
INF_Co_4,MIN_Co_11,0.0145
INF_Co_4,MIN_Co_12,0.022
INF_Co_4,MIN_Co_13,0.0073
INF_Co_4,MIN_Co_14,0.0171
INF_Co_4,MIN_Co_16,0.0027
INF_Co_4,MIN_Co_17,0.0011
INF_Co_4,MIN_Co_18,0.0017
INF_Co_4,MIN_Co_19,0.0181
INF_Co_4,GOV_Co_1,0.0035
INF_Co_4,GOV_Co_4,0.0056
INF_Co_4,GOV_Co_8,0.0146
INF_Co_4,GOV_Co_9,0.0011
INF_Co_4,GOV_Co_12,0.0093
INF_Co_4,GOV_Co_14,0.0088
INF_Co_4,GOV_Co_19,0.0047
INF_Co_4,WAS_Co_3,0.0163
INF_Co_4,WAS_Co_5,0.0112
INF_Co_4,WAS_Co_6,0.0017
INF_Co_4,WAS_Co_8,0.0027
INF_Co_4,WAS_Co_9,0.0014
INF_Co_4,WAS_Co_10,0.0129
INF_Co_4,WAS_Co_11,0.0008
INF_Co_4,WAS_Co_12,0.0025
INF_Co_4,WAS_Co_13,0.0167
INF_Co_4,WAS_Co_14,0.0037
INF_Co_4,WAS_Co_15,0.0235
INF_Co_4,WAS_Co_16,0.012
INF_Co_4,WAS_Co_18,0.0216
INF_Co_5,INF_Co_6,0.0015
INF_Co_5,INF_Co_7,0.0062
INF_Co_5,INF_Co_8,0.0146
INF_Co_5,INF_Co_9,0.0058
INF_Co_5,INF_Co_12,0.0086
INF_Co_5,INF_Co_13,0.0108
INF_Co_5,INF_Co_14,0.0046
INF_Co_5,INF_Co_15,0.0012
INF_Co_5,INF_Co_18,0.0027
INF_Co_5,INF_Co_19,0.0022
INF_Co_5,RET_Co_3,0.0046
INF_Co_5,RET_Co_5,0.0092
INF_Co_5,RET_Co_6,0.0014
INF_Co_5,RET_Co_7,0.0195
INF_Co_5,RET_Co_8,0.0023
INF_Co_5,RET_Co_11,0.0022
INF_Co_5,RET_Co_12,0.0153
INF_Co_5,RET_Co_13,0.0052
INF_Co_5,RET_Co_14,0.0009
INF_Co_5,RET_Co_16,0.0085
INF_Co_5,RET_Co_17,0.0006
INF_Co_5,RET_Co_18,0.0026
INF_Co_5,RET_Co_19,0.0022
INF_Co_5,RET_Co_20,0.0158
INF_Co_5,HEA_Co_1,0.0006
INF_Co_5,HEA_Co_2,0.0029
INF_Co_5,HEA_Co_3,0.0081
INF_Co_5,HEA_Co_4,0.0109
INF_Co_5,HEA_Co_5,0.0036
INF_Co_5,HEA_Co_6,0.0091
INF_Co_5,HEA_Co_7,0.0032
INF_Co_5,HEA_Co_8,0.0063
INF_Co_5,HEA_Co_9,0.0059
INF_Co_5,HEA_Co_10,0.004
INF_Co_5,HEA_Co_11,0.0064
INF_Co_5,HEA_Co_12,0.0101
INF_Co_5,HEA_Co_14,0.0014
INF_Co_5,HEA_Co_16,0.0072
INF_Co_5,HEA_Co_17,0.0022
INF_Co_5,HEA_Co_18,0.0031
INF_Co_5,HEA_Co_19,0.002
INF_Co_5,AGR_Co_1,0.001
INF_Co_5,AGR_Co_3,0.0034
INF_Co_5,AGR_Co_4,0.0059
INF_Co_5,AGR_Co_5,0.001
INF_Co_5,AGR_Co_6,0.0038
INF_Co_5,AGR_Co_7,0.0051
INF_Co_5,AGR_Co_8,0.0079
INF_Co_5,AGR_Co_9,0.006
INF_Co_5,AGR_Co_11,0.0047
INF_Co_5,AGR_Co_12,0.0041
INF_Co_5,AGR_Co_14,0.0036
INF_Co_5,AGR_Co_15,0.0035
INF_Co_5,AGR_Co_17,0.001
INF_Co_5,AGR_Co_18,0.0081
INF_Co_5,AGR_Co_20,0.0014
INF_Co_5,TEL_Co_7,0.001
INF_Co_5,TEL_Co_12,0.0015
INF_Co_5,TEL_Co_17,0.001
INF_Co_5,TEL_Co_19,0.001
INF_Co_5,MED_Co_1,0.0008
INF_Co_5,MED_Co_4,0.0018
INF_Co_5,MED_Co_9,0.0008
INF_Co_5,MED_Co_10,0.0037
INF_Co_5,MED_Co_11,0.0027
INF_Co_5,MED_Co_15,0.0017
INF_Co_5,MED_Co_16,0.0015
INF_Co_5,MED_Co_18,0.0014
INF_Co_5,MIN_Co_1,0.0058
INF_Co_5,MIN_Co_3,0.0028
INF_Co_5,MIN_Co_4,0.0033
INF_Co_5,MIN_Co_6,0.0048
INF_Co_5,MIN_Co_7,0.0222
INF_Co_5,MIN_Co_9,0.0031
INF_Co_5,MIN_Co_10,0.0131
INF_Co_5,MIN_Co_12,0.0145
INF_Co_5,MIN_Co_13,0.0185
INF_Co_5,MIN_Co_14,0.0106
INF_Co_5,MIN_Co_15,0.013
INF_Co_5,MIN_Co_18,0.0222
INF_Co_5,MIN_Co_20,0.0155
INF_Co_5,GOV_Co_1,0.0037
INF_Co_5,GOV_Co_4,0.0012
INF_Co_5,GOV_Co_5,0.0036
INF_Co_5,GOV_Co_6,0.0052
INF_Co_5,GOV_Co_8,0.0066
INF_Co_5,GOV_Co_9,0.0054
INF_Co_5,GOV_Co_10,0.0048
INF_Co_5,GOV_Co_12,0.0032
INF_Co_5,GOV_Co_14,0.002
INF_Co_5,GOV_Co_15,0.0007
INF_Co_5,GOV_Co_16,0.0013
INF_Co_5,GOV_Co_17,0.0068
INF_Co_5,GOV_Co_19,0.01
INF_Co_5,WAS_Co_1,0.0152
INF_Co_5,WAS_Co_6,0.0023
INF_Co_5,WAS_Co_7,0.0076
INF_Co_5,WAS_Co_8,0.0076
INF_Co_5,WAS_Co_10,0.0132
INF_Co_5,WAS_Co_13,0.0029
INF_Co_5,WAS_Co_15,0.0026
INF_Co_5,WAS_Co_17,0.0049
INF_Co_6,INF_Co_7,0.0018
INF_Co_6,INF_Co_9,0.0013
INF_Co_6,INF_Co_10,0.0004
INF_Co_6,INF_Co_13,0.0033
INF_Co_6,INF_Co_17,0.0007
INF_Co_6,INF_Co_18,0.0004
INF_Co_6,RET_Co_1,0.0039
INF_Co_6,RET_Co_2,0.0006
INF_Co_6,RET_Co_4,0.0004
INF_Co_6,RET_Co_5,0.0082
INF_Co_6,RET_Co_6,0.003
INF_Co_6,RET_Co_7,0.0019
INF_Co_6,RET_Co_9,0.0014
INF_Co_6,RET_Co_11,0.0086
INF_Co_6,RET_Co_12,0.0041
INF_Co_6,RET_Co_13,0.0069
INF_Co_6,RET_Co_14,0.0107
INF_Co_6,RET_Co_15,0.0107
INF_Co_6,RET_Co_16,0.0138
INF_Co_6,RET_Co_17,0.0015
INF_Co_6,RET_Co_18,0.0112
INF_Co_6,RET_Co_20,0.0054
INF_Co_6,HEA_Co_2,0.0108
INF_Co_6,HEA_Co_3,0.0029
INF_Co_6,HEA_Co_5,0.0125
INF_Co_6,HEA_Co_7,0.0006
INF_Co_6,HEA_Co_10,0.0106
INF_Co_6,HEA_Co_12,0.0106
INF_Co_6,HEA_Co_14,0.0099
INF_Co_6,HEA_Co_16,0.0007
INF_Co_6,HEA_Co_17,0.0104
INF_Co_6,HEA_Co_18,0.0007
INF_Co_6,HEA_Co_20,0.0139
INF_Co_6,AGR_Co_1,0.0048
INF_Co_6,AGR_Co_2,0.0015
INF_Co_6,AGR_Co_8,0.0033
INF_Co_6,AGR_Co_9,0.0065
INF_Co_6,AGR_Co_12,0.0006
INF_Co_6,AGR_Co_13,0.0064
INF_Co_6,AGR_Co_17,0.0044
INF_Co_6,AGR_Co_18,0.0006
INF_Co_6,AGR_Co_20,0.0009
INF_Co_6,TEL_Co_5,0.0006
INF_Co_6,TEL_Co_8,0.0005
INF_Co_6,TEL_Co_14,0.0005
INF_Co_6,TEL_Co_17,0.0008
INF_Co_6,TEL_Co_18,0.0007
INF_Co_6,MED_Co_2,0.0021
INF_Co_6,MED_Co_4,0.0014
INF_Co_6,MED_Co_5,0.0005
INF_Co_6,MED_Co_6,0.0018
INF_Co_6,MED_Co_7,0.0019
INF_Co_6,MED_Co_9,0.0014
INF_Co_6,MED_Co_13,0.0027
INF_Co_6,MED_Co_16,0.0009
INF_Co_6,MED_Co_18,0.0009
INF_Co_6,MED_Co_19,0.0004
INF_Co_6,MIN_Co_1,0.0007
INF_Co_6,MIN_Co_2,0.0105
INF_Co_6,MIN_Co_3,0.0132
INF_Co_6,MIN_Co_4,0.0019
INF_Co_6,MIN_Co_5,0.0133
INF_Co_6,MIN_Co_6,0.0117
INF_Co_6,MIN_Co_8,0.0049
INF_Co_6,MIN_Co_12,0.0072
INF_Co_6,MIN_Co_13,0.0192
INF_Co_6,MIN_Co_15,0.0086
INF_Co_6,MIN_Co_16,0.0027
INF_Co_6,MIN_Co_17,0.006
INF_Co_6,MIN_Co_18,0.0008
INF_Co_6,MIN_Co_19,0.0049
